Date,Total.Streams,Abreviatted
2021-05-05,181805,LV
2021-05-06,191627,LV
2021-05-07,221733,LV
2021-05-08,217309,LV
2021-05-09,151025,LV
2021-05-10,209120,LV
2021-05-11,207025,LV
2021-05-12,204962,LV
2021-05-13,191137,LV
2021-05-14,272105,LV
2021-05-15,219421,LV
2021-05-16,176533,LV
2021-05-17,201946,LV
2021-05-18,200824,LV
2021-05-19,230992,LV
2021-05-20,230601,LV
2021-05-21,340181,LV
2021-05-22,217303,LV
2021-05-23,260747,LV
2021-05-24,327755,LV
2021-05-25,323621,LV
2021-05-26,301615,LV
2021-05-27,292295,LV
2021-05-28,375494,LV
2021-05-29,288562,LV
2021-05-30,229301,LV
2021-05-31,276766,LV
2021-06-01,252491,LV
2021-06-02,264190,LV
2021-06-03,240755,LV
2021-06-04,290710,LV
2021-06-05,242211,LV
2021-06-06,187077,LV
2021-06-07,234750,LV
2021-06-08,228062,LV
2021-06-09,230139,LV
2021-06-10,231961,LV
2021-06-11,262690,LV
2021-06-12,180537,LV
2021-06-13,149007,LV
2021-06-14,226732,LV
2019-07-08,79787,MA
2019-07-09,84806,MA
2019-07-10,78542,MA
2019-07-11,82702,MA
2019-07-12,83149,MA
2019-07-13,87667,MA
2019-07-15,83862,MA
2019-07-16,75848,MA
2019-07-22,86275,MA
2019-07-23,78400,MA
2019-07-24,83624,MA
2019-07-25,84415,MA
2019-07-27,83694,MA
2019-07-28,75369,MA
2019-07-29,87853,MA
2019-07-30,90183,MA
2019-07-31,91812,MA
2019-08-01,92590,MA
2019-08-02,89604,MA
2019-08-03,98617,MA
2019-08-04,92382,MA
2019-08-05,97894,MA
2019-08-06,104978,MA
2019-08-07,107356,MA
2019-08-08,105227,MA
2019-08-09,101368,MA
2019-08-10,96146,MA
2019-08-11,99514,MA
2019-08-13,83850,MA
2019-08-14,102270,MA
2019-08-15,101332,MA
2019-08-16,89207,MA
2019-08-17,104263,MA
2019-08-18,109674,MA
2019-08-19,124574,MA
2019-08-20,126022,MA
2019-08-21,132853,MA
2019-08-22,133025,MA
2019-08-23,108165,MA
2019-08-24,108676,MA
2019-08-25,108455,MA
2019-08-26,125910,MA
2019-08-27,131208,MA
2019-08-28,132445,MA
2019-08-29,128248,MA
2019-08-30,117879,MA
2019-08-31,123506,MA
2019-09-01,121078,MA
2019-09-02,122798,MA
2019-09-03,119094,MA
2019-09-04,117874,MA
2019-09-05,112241,MA
2019-09-06,116364,MA
2019-09-07,137178,MA
2019-09-08,114323,MA
2019-09-09,99249,MA
2019-09-10,96545,MA
2019-09-11,115191,MA
2019-09-12,103413,MA
2019-09-13,138250,MA
2019-09-14,147331,MA
2019-09-15,140039,MA
2019-09-16,108797,MA
2019-09-17,99585,MA
2019-09-18,111603,MA
2019-09-19,103897,MA
2019-09-20,99632,MA
2019-09-21,115818,MA
2019-09-22,105032,MA
2019-09-23,82319,MA
2019-09-24,73785,MA
2019-09-25,87405,MA
2019-09-26,86369,MA
2019-09-27,85365,MA
2019-09-28,100160,MA
2019-09-29,93561,MA
2019-10-01,70299,MA
2019-10-02,72216,MA
2019-10-03,72865,MA
2019-10-04,93102,MA
2019-10-05,115888,MA
2019-10-06,103853,MA
2019-10-07,80677,MA
2019-10-08,82949,MA
2019-10-09,85528,MA
2019-10-10,83708,MA
2019-10-11,91353,MA
2019-10-12,121208,MA
2019-10-13,111999,MA
2019-10-14,77329,MA
2019-10-15,78259,MA
2019-10-16,88378,MA
2019-10-17,86421,MA
2019-10-18,89166,MA
2019-10-19,111021,MA
2019-10-20,107403,MA
2019-10-21,86036,MA
2019-10-22,82315,MA
2019-10-23,88097,MA
2019-10-24,87242,MA
2019-10-25,98484,MA
2019-10-26,128277,MA
2019-10-27,108636,MA
2019-10-28,89523,MA
2019-10-29,83064,MA
2019-10-30,90502,MA
2019-10-31,82984,MA
2019-11-01,99840,MA
2019-11-02,109396,MA
2019-11-03,115568,MA
2019-11-04,119510,MA
2019-11-05,109900,MA
2019-11-06,103904,MA
2019-11-07,108076,MA
2019-11-08,102219,MA
2019-11-09,162533,MA
2019-11-10,135376,MA
2019-11-11,149095,MA
2019-11-12,133572,MA
2019-11-13,111458,MA
2019-11-14,95595,MA
2019-11-15,97779,MA
2019-11-16,116999,MA
2019-11-17,104551,MA
2019-11-18,101899,MA
2019-11-19,72417,MA
2019-11-20,149642,MA
2019-11-21,118111,MA
2019-11-22,98958,MA
2019-11-23,104025,MA
2019-11-24,101869,MA
2019-11-25,76401,MA
2019-11-27,78455,MA
2019-11-28,77918,MA
2019-11-29,93210,MA
2019-11-30,106222,MA
2019-12-01,91330,MA
2019-12-03,77362,MA
2019-12-04,80458,MA
2019-12-05,86832,MA
2019-12-06,94942,MA
2019-12-07,112172,MA
2019-12-08,112339,MA
2019-12-09,81382,MA
2019-12-10,74357,MA
2019-12-11,78016,MA
2019-12-12,135224,MA
2019-12-13,166243,MA
2019-12-14,196296,MA
2019-12-15,180624,MA
2019-12-16,140814,MA
2019-12-17,139172,MA
2019-12-18,138614,MA
2019-12-19,152569,MA
2019-12-20,161994,MA
2019-12-21,187087,MA
2019-12-22,169695,MA
2019-12-23,157065,MA
2019-12-24,160367,MA
2019-12-25,160857,MA
2019-12-26,160880,MA
2019-12-27,177015,MA
2019-12-28,212791,MA
2019-12-29,208119,MA
2019-12-30,160948,MA
2019-12-31,181638,MA
2020-01-01,193901,MA
2020-01-02,158175,MA
2020-01-03,167077,MA
2020-01-04,188909,MA
2020-01-05,185049,MA
2020-01-06,143590,MA
2020-01-07,143670,MA
2020-01-08,142229,MA
2020-01-09,152214,MA
2020-01-10,158891,MA
2020-01-11,205350,MA
2020-01-12,185020,MA
2020-01-13,159840,MA
2020-01-14,180466,MA
2020-01-15,200825,MA
2020-01-16,219826,MA
2020-01-17,326954,MA
2020-01-18,323785,MA
2020-01-19,286643,MA
2020-01-20,256391,MA
2020-01-21,252413,MA
2020-01-22,234452,MA
2020-01-23,234291,MA
2020-01-24,212771,MA
2020-01-25,216898,MA
2020-01-26,217975,MA
2020-01-27,180478,MA
2020-01-28,184712,MA
2020-01-29,188795,MA
2020-01-30,182797,MA
2020-01-31,179689,MA
2020-02-01,208239,MA
2020-02-02,199650,MA
2020-02-03,170434,MA
2020-02-04,171519,MA
2020-02-05,171984,MA
2020-02-06,158804,MA
2020-02-07,185567,MA
2020-02-08,234725,MA
2020-02-09,202059,MA
2020-02-10,167875,MA
2020-02-11,170825,MA
2020-02-12,176539,MA
2020-02-13,172605,MA
2020-02-14,188319,MA
2020-02-15,213973,MA
2020-02-16,198404,MA
2020-02-17,164817,MA
2020-02-18,161653,MA
2020-02-19,183964,MA
2020-02-20,177363,MA
2020-02-21,235992,MA
2020-02-22,263460,MA
2020-02-23,244549,MA
2020-02-24,195810,MA
2020-02-25,179067,MA
2020-02-26,181488,MA
2020-02-27,188775,MA
2020-02-28,183002,MA
2020-02-29,222465,MA
2020-03-01,212215,MA
2020-03-02,161515,MA
2020-03-03,170514,MA
2020-03-04,185680,MA
2020-03-05,173034,MA
2020-03-06,184115,MA
2020-03-07,216458,MA
2020-03-08,234873,MA
2020-03-09,186381,MA
2020-03-10,189309,MA
2020-03-11,186183,MA
2020-03-12,194431,MA
2020-03-13,178924,MA
2020-03-14,225242,MA
2020-03-15,213844,MA
2020-03-16,176093,MA
2020-03-17,169361,MA
2020-03-18,182776,MA
2020-03-19,188451,MA
2020-03-20,260362,MA
2020-03-21,253289,MA
2020-03-22,221047,MA
2020-03-23,241512,MA
2020-03-24,235636,MA
2020-03-25,246306,MA
2020-03-26,233929,MA
2020-03-27,235951,MA
2020-03-28,245741,MA
2020-03-29,237381,MA
2020-03-30,237191,MA
2020-03-31,232243,MA
2020-04-01,238224,MA
2020-04-02,229964,MA
2020-04-03,201472,MA
2020-04-04,236112,MA
2020-04-05,248622,MA
2020-04-06,252515,MA
2020-04-07,266088,MA
2020-04-08,235764,MA
2020-04-09,242109,MA
2020-04-10,248474,MA
2020-04-11,261832,MA
2020-04-12,242551,MA
2020-04-13,249989,MA
2020-04-14,247339,MA
2020-04-15,252819,MA
2020-04-16,249647,MA
2020-04-17,241632,MA
2020-04-18,258983,MA
2020-04-19,242279,MA
2020-04-20,241973,MA
2020-04-21,245879,MA
2020-04-22,252914,MA
2020-04-23,249751,MA
2020-04-24,232765,MA
2020-04-25,123439,MA
2020-04-26,130984,MA
2020-04-27,137907,MA
2020-04-28,133936,MA
2020-04-29,145389,MA
2020-04-30,149859,MA
2020-05-01,183370,MA
2020-05-02,168117,MA
2020-05-03,162034,MA
2020-05-04,172622,MA
2020-05-05,165873,MA
2020-05-06,173014,MA
2020-05-07,170607,MA
2020-05-08,168816,MA
2020-05-09,177518,MA
2020-05-10,173209,MA
2020-05-11,175891,MA
2020-05-12,176990,MA
2020-05-13,172029,MA
2020-05-14,168475,MA
2020-05-15,175043,MA
2020-05-16,170299,MA
2020-05-17,180261,MA
2020-05-18,185290,MA
2020-05-19,175408,MA
2020-05-20,164086,MA
2020-05-21,167811,MA
2020-05-22,223469,MA
2020-05-23,206775,MA
2020-05-24,245360,MA
2020-05-25,230204,MA
2020-05-26,226327,MA
2020-05-27,228477,MA
2020-05-28,251462,MA
2020-05-29,494996,MA
2020-05-30,388695,MA
2020-05-31,351855,MA
2020-06-01,334047,MA
2020-06-02,323927,MA
2020-06-03,307348,MA
2020-06-04,307099,MA
2020-06-05,291264,MA
2020-06-06,302224,MA
2020-06-07,302328,MA
2020-06-08,306757,MA
2020-06-09,311131,MA
2020-06-10,285377,MA
2020-06-11,292524,MA
2020-06-12,289495,MA
2020-06-13,323150,MA
2020-06-14,309241,MA
2020-06-15,305295,MA
2020-06-16,303198,MA
2020-06-17,320624,MA
2020-06-18,326614,MA
2020-06-19,326837,MA
2020-06-20,350243,MA
2020-06-21,322934,MA
2020-06-22,323633,MA
2020-06-23,318532,MA
2020-06-24,314356,MA
2020-06-25,327415,MA
2020-06-26,324050,MA
2020-06-27,339985,MA
2020-06-28,320844,MA
2020-06-29,304071,MA
2020-06-30,297009,MA
2020-07-01,304559,MA
2020-07-02,303182,MA
2020-07-03,323652,MA
2020-07-04,330670,MA
2020-07-05,298598,MA
2020-07-06,295857,MA
2020-07-07,280946,MA
2020-07-08,299506,MA
2020-07-09,332463,MA
2020-07-10,322341,MA
2020-07-11,338814,MA
2020-07-12,328682,MA
2020-07-13,314281,MA
2020-07-14,334949,MA
2020-07-15,310171,MA
2020-07-16,311927,MA
2020-07-17,331189,MA
2020-07-18,373174,MA
2020-07-19,363461,MA
2020-07-20,363834,MA
2020-07-21,372925,MA
2020-07-22,372057,MA
2020-07-23,366229,MA
2020-07-24,375889,MA
2020-07-25,404845,MA
2020-07-26,389103,MA
2020-07-27,360242,MA
2020-07-28,374270,MA
2020-07-29,377406,MA
2020-07-30,329356,MA
2020-07-31,277149,MA
2020-08-01,329371,MA
2020-08-02,348575,MA
2020-08-03,353110,MA
2020-08-04,355130,MA
2020-08-05,345388,MA
2020-08-06,344607,MA
2020-08-07,317426,MA
2020-08-08,348059,MA
2020-08-09,357895,MA
2020-08-10,352774,MA
2020-08-11,374756,MA
2020-08-12,378871,MA
2020-08-13,374828,MA
2020-08-14,335651,MA
2020-08-15,352234,MA
2020-08-16,352795,MA
2020-08-17,345767,MA
2020-08-18,336549,MA
2020-08-19,350429,MA
2020-08-20,370403,MA
2020-08-21,379329,MA
2020-08-22,405132,MA
2020-08-23,367949,MA
2020-08-24,389597,MA
2020-08-25,388222,MA
2020-08-26,379187,MA
2020-08-27,394311,MA
2020-08-28,425049,MA
2020-08-29,412736,MA
2020-08-30,398013,MA
2020-08-31,400210,MA
2020-09-01,404421,MA
2020-09-02,402491,MA
2020-09-03,407207,MA
2020-09-04,418941,MA
2020-09-05,417744,MA
2020-09-06,403147,MA
2020-09-07,393448,MA
2020-09-08,388081,MA
2020-09-09,390901,MA
2020-09-10,394711,MA
2020-09-11,415812,MA
2020-09-12,428684,MA
2020-09-13,411176,MA
2020-09-14,377036,MA
2020-09-15,388975,MA
2020-09-16,395549,MA
2020-09-17,430634,MA
2020-09-18,498797,MA
2020-09-19,489557,MA
2020-09-20,468539,MA
2020-09-21,451756,MA
2020-09-22,449496,MA
2020-09-23,470792,MA
2020-09-24,469599,MA
2020-09-25,476615,MA
2020-09-26,498078,MA
2020-09-27,454703,MA
2020-09-28,443759,MA
2020-09-29,421838,MA
2020-09-30,423720,MA
2020-10-01,443095,MA
2020-10-02,549549,MA
2020-10-03,550841,MA
2020-10-04,518326,MA
2020-10-05,483279,MA
2020-10-06,480687,MA
2020-10-07,467665,MA
2020-10-08,469903,MA
2020-10-09,448298,MA
2020-10-10,495906,MA
2020-10-11,458742,MA
2020-10-12,417349,MA
2020-10-13,420632,MA
2020-10-14,426428,MA
2020-10-15,436527,MA
2020-10-16,458356,MA
2020-10-17,460900,MA
2020-10-18,453610,MA
2020-10-19,415478,MA
2020-10-20,491946,MA
2020-10-21,500250,MA
2020-10-22,509591,MA
2020-10-23,504391,MA
2020-10-24,526969,MA
2020-10-25,527151,MA
2020-10-26,514700,MA
2020-10-27,533377,MA
2020-10-28,537393,MA
2020-10-29,559970,MA
2020-10-30,684125,MA
2020-10-31,633640,MA
2020-11-01,624551,MA
2020-11-02,581423,MA
2020-11-03,564603,MA
2020-11-04,549724,MA
2020-11-05,572097,MA
2020-11-06,586385,MA
2020-11-07,584006,MA
2020-11-08,567239,MA
2020-11-09,535806,MA
2020-11-10,535427,MA
2020-11-11,549182,MA
2020-11-12,587497,MA
2020-11-13,569317,MA
2020-11-14,619271,MA
2020-11-15,610678,MA
2020-11-16,566376,MA
2020-11-17,552747,MA
2020-11-18,601348,MA
2020-11-19,566133,MA
2020-11-20,700709,MA
2020-11-21,704319,MA
2020-11-22,674532,MA
2020-11-23,603294,MA
2020-11-24,587788,MA
2020-11-25,594069,MA
2020-11-26,583667,MA
2020-11-27,552559,MA
2020-11-28,619538,MA
2020-11-29,586757,MA
2020-11-30,551752,MA
2020-12-01,551080,MA
2020-12-02,568950,MA
2020-12-03,582788,MA
2020-12-04,570485,MA
2020-12-05,593528,MA
2020-12-06,571587,MA
2020-12-07,566766,MA
2020-12-08,547298,MA
2020-12-09,544543,MA
2020-12-10,567031,MA
2020-12-11,523826,MA
2020-12-12,555671,MA
2020-12-13,537914,MA
2020-12-14,517437,MA
2020-12-15,514131,MA
2020-12-16,507837,MA
2020-12-17,517714,MA
2020-12-18,554160,MA
2020-12-19,567552,MA
2020-12-20,550858,MA
2020-12-21,524292,MA
2020-12-22,523850,MA
2020-12-23,521017,MA
2020-12-24,530109,MA
2020-12-25,523358,MA
2020-12-26,546718,MA
2020-12-27,569523,MA
2020-12-28,546038,MA
2020-12-29,523111,MA
2020-12-30,532445,MA
2020-12-31,557896,MA
2021-01-01,542700,MA
2021-01-02,579649,MA
2021-01-03,556645,MA
2021-01-04,532875,MA
2021-01-05,522699,MA
2021-01-06,494548,MA
2021-01-07,505520,MA
2021-01-08,621424,MA
2021-01-09,694109,MA
2021-01-10,676591,MA
2021-01-11,653059,MA
2021-01-12,609290,MA
2021-01-13,599018,MA
2021-01-14,599139,MA
2021-01-15,599864,MA
2021-01-16,649995,MA
2021-01-17,608959,MA
2021-01-18,589597,MA
2021-01-19,593496,MA
2021-01-20,615376,MA
2021-01-21,1195060,MA
2021-01-22,1465581,MA
2021-01-23,1253699,MA
2021-01-24,1090307,MA
2021-01-25,1030159,MA
2021-01-26,960097,MA
2021-01-27,911222,MA
2021-01-28,876412,MA
2021-01-29,841859,MA
2021-01-30,841661,MA
2021-01-31,798714,MA
2021-02-01,767990,MA
2021-02-02,760205,MA
2021-02-03,741200,MA
2021-02-04,736092,MA
2021-02-05,764049,MA
2021-02-06,800618,MA
2021-02-07,744850,MA
2021-02-08,719501,MA
2021-02-09,728710,MA
2021-02-10,733718,MA
2021-02-11,725511,MA
2021-02-12,718529,MA
2021-02-13,768173,MA
2021-02-14,738406,MA
2021-02-15,864504,MA
2021-02-16,953057,MA
2021-02-17,925508,MA
2021-02-18,902095,MA
2021-02-19,825686,MA
2021-02-20,873518,MA
2021-02-21,1124195,MA
2021-02-22,919252,MA
2021-02-23,845891,MA
2021-02-24,808733,MA
2021-02-25,787449,MA
2021-02-26,809769,MA
2021-02-27,889596,MA
2021-02-28,819688,MA
2021-03-01,772707,MA
2021-03-02,782754,MA
2021-03-03,763918,MA
2021-03-04,1178392,MA
2021-03-05,2869168,MA
2021-03-06,1975376,MA
2021-03-07,1641269,MA
2021-03-08,1488898,MA
2021-03-09,1380653,MA
2021-03-10,1267871,MA
2021-03-11,1241641,MA
2021-03-12,1220401,MA
2021-03-13,1246522,MA
2021-03-14,1150794,MA
2021-03-15,1110333,MA
2021-03-16,1077542,MA
2021-03-17,1045899,MA
2021-03-18,1052024,MA
2021-03-19,1160840,MA
2021-03-20,1101694,MA
2021-03-21,990111,MA
2021-03-22,970513,MA
2021-03-23,961272,MA
2021-03-24,945948,MA
2021-03-25,928086,MA
2021-03-26,923650,MA
2021-03-27,1095834,MA
2021-03-28,996468,MA
2021-03-29,934415,MA
2021-03-30,920285,MA
2021-03-31,922135,MA
2021-04-01,947672,MA
2021-04-02,922888,MA
2021-04-03,985256,MA
2021-04-04,950431,MA
2021-04-05,893374,MA
2021-04-06,871073,MA
2021-04-07,847290,MA
2021-04-08,866881,MA
2021-04-09,828241,MA
2021-04-10,889841,MA
2021-04-11,992599,MA
2021-04-12,872312,MA
2021-04-13,770480,MA
2021-04-14,492959,MA
2021-04-15,539459,MA
2021-04-16,590822,MA
2021-04-17,595235,MA
2021-04-18,594803,MA
2021-04-19,594055,MA
2021-04-20,587919,MA
2021-04-21,605121,MA
2021-04-22,617488,MA
2021-04-23,635811,MA
2021-04-24,653621,MA
2021-04-25,629562,MA
2021-04-26,630126,MA
2021-04-27,616947,MA
2021-04-28,658016,MA
2021-04-29,750650,MA
2021-04-30,714407,MA
2021-05-01,707727,MA
2021-05-02,664061,MA
2021-05-03,645530,MA
2021-05-04,630184,MA
2021-05-05,622877,MA
2021-05-06,681242,MA
2021-05-07,925245,MA
2021-05-08,885195,MA
2021-05-09,746810,MA
2021-05-10,768199,MA
2021-05-11,742112,MA
2021-05-12,738762,MA
2021-05-13,783329,MA
2021-05-14,777391,MA
2021-05-15,792682,MA
2021-05-16,776270,MA
2021-05-17,747739,MA
2021-05-18,718823,MA
2021-05-19,727671,MA
2021-05-20,724107,MA
2021-05-21,858214,MA
2021-05-22,866468,MA
2021-05-23,812623,MA
2021-05-24,769323,MA
2021-05-25,756935,MA
2021-05-26,738062,MA
2021-05-27,743115,MA
2021-05-28,731914,MA
2021-05-29,745111,MA
2021-05-30,717090,MA
2021-05-31,676538,MA
2021-06-01,712004,MA
2021-06-02,727607,MA
2021-06-03,713303,MA
2021-06-04,729160,MA
2021-06-05,805007,MA
2021-06-06,780735,MA
2021-06-07,734200,MA
2021-06-08,683343,MA
2021-06-09,698827,MA
2021-06-10,735458,MA
2021-06-11,715962,MA
2021-06-12,764693,MA
2021-06-13,728238,MA
2021-06-14,705593,MA
2017-01-01,14430216,MX
2017-01-02,12967072,MX
2017-01-03,14125246,MX
2017-01-04,13723670,MX
2017-01-05,13585922,MX
2017-01-06,14086008,MX
2017-01-07,13922759,MX
2017-01-08,11799783,MX
2017-01-09,13375045,MX
2017-01-10,13991812,MX
2017-01-11,14420433,MX
2017-01-12,14758343,MX
2017-01-13,15139537,MX
2017-01-14,15397760,MX
2017-01-15,12880593,MX
2017-01-16,13889192,MX
2017-01-17,14776570,MX
2017-01-18,14708553,MX
2017-01-19,14920558,MX
2017-01-20,15217401,MX
2017-01-21,15362871,MX
2017-01-22,12900715,MX
2017-01-23,13756144,MX
2017-01-24,15123469,MX
2017-01-25,15427654,MX
2017-01-26,15767815,MX
2017-01-27,16589790,MX
2017-01-28,16230638,MX
2017-01-29,13304693,MX
2017-01-30,14389214,MX
2017-01-31,15770519,MX
2017-02-01,16152310,MX
2017-02-02,16394426,MX
2017-02-03,17012723,MX
2017-02-04,17361636,MX
2017-02-05,14567327,MX
2017-02-06,14211931,MX
2017-02-07,15769900,MX
2017-02-08,16575659,MX
2017-02-09,16751144,MX
2017-02-10,17282687,MX
2017-02-11,17778876,MX
2017-02-12,15208003,MX
2017-02-13,15680081,MX
2017-02-14,16951087,MX
2017-02-15,16538139,MX
2017-02-16,16730056,MX
2017-02-17,17501755,MX
2017-02-18,17910291,MX
2017-02-19,14858294,MX
2017-02-20,15750459,MX
2017-02-21,16829141,MX
2017-02-22,17151968,MX
2017-02-23,17392026,MX
2017-02-24,18446119,MX
2017-02-25,18348018,MX
2017-02-26,15076618,MX
2017-02-27,15818298,MX
2017-02-28,17210821,MX
2017-03-01,17383314,MX
2017-03-02,17447899,MX
2017-03-03,18231008,MX
2017-03-04,18298380,MX
2017-03-05,15547346,MX
2017-03-06,16427501,MX
2017-03-07,17250786,MX
2017-03-08,17117159,MX
2017-03-09,17230762,MX
2017-03-10,17892125,MX
2017-03-11,18216467,MX
2017-03-12,15290959,MX
2017-03-13,15850215,MX
2017-03-14,16823131,MX
2017-03-15,16685485,MX
2017-03-16,16987038,MX
2017-03-17,17677700,MX
2017-03-18,17979239,MX
2017-03-19,14814860,MX
2017-03-20,15223211,MX
2017-03-21,16091872,MX
2017-03-22,16684347,MX
2017-03-23,16835362,MX
2017-03-24,17545463,MX
2017-03-25,17833336,MX
2017-03-26,15362151,MX
2017-03-27,15816727,MX
2017-03-28,16923843,MX
2017-03-29,17071195,MX
2017-03-30,17357259,MX
2017-03-31,18086171,MX
2017-04-01,17988796,MX
2017-04-02,15345885,MX
2017-04-03,15915330,MX
2017-04-04,16672797,MX
2017-04-05,16715407,MX
2017-04-06,16822516,MX
2017-04-07,17787627,MX
2017-04-08,17635005,MX
2017-04-09,14924391,MX
2017-04-10,16502631,MX
2017-04-11,16655432,MX
2017-04-12,16644860,MX
2017-04-13,16281203,MX
2017-04-14,14146888,MX
2017-04-15,14338051,MX
2017-04-16,13792707,MX
2017-04-17,17453486,MX
2017-04-18,17652426,MX
2017-04-19,17356346,MX
2017-04-20,17606787,MX
2017-04-21,18508171,MX
2017-04-22,18292350,MX
2017-04-23,15304994,MX
2017-04-24,16804568,MX
2017-04-25,17611345,MX
2017-04-26,17827316,MX
2017-04-27,17955047,MX
2017-04-28,19310614,MX
2017-04-29,19238397,MX
2017-04-30,16295194,MX
2017-05-01,16573481,MX
2017-05-02,17511243,MX
2017-05-03,18146098,MX
2017-05-04,18293170,MX
2017-05-05,19269163,MX
2017-05-06,18630708,MX
2017-05-07,15250558,MX
2017-05-08,17082761,MX
2017-05-09,17979657,MX
2017-05-10,17888317,MX
2017-05-11,17157160,MX
2017-05-12,18810056,MX
2017-05-13,18977557,MX
2017-05-14,15688021,MX
2017-05-15,17726714,MX
2017-05-16,17728366,MX
2017-05-17,18058296,MX
2017-05-18,18446715,MX
2017-05-19,19044677,MX
2017-05-20,19147106,MX
2017-05-21,16280209,MX
2017-05-22,16834853,MX
2017-05-23,17732370,MX
2017-05-24,17926426,MX
2017-05-25,18143899,MX
2017-05-26,19054189,MX
2017-05-27,18813499,MX
2017-05-28,16076754,MX
2017-05-29,16511762,MX
2017-06-01,18094163,MX
2017-06-03,18467198,MX
2017-06-04,16065296,MX
2017-06-05,16711617,MX
2017-06-06,17798268,MX
2017-06-07,17840058,MX
2017-06-08,18151746,MX
2017-06-09,18709742,MX
2017-06-10,18755662,MX
2017-06-11,16293609,MX
2017-06-12,16721305,MX
2017-06-13,18032368,MX
2017-06-14,17937500,MX
2017-06-15,18300374,MX
2017-06-16,19025360,MX
2017-06-17,19025541,MX
2017-06-18,15793122,MX
2017-06-19,16773832,MX
2017-06-20,17574362,MX
2017-06-21,17169165,MX
2017-06-22,17916016,MX
2017-06-23,18804845,MX
2017-06-24,17965738,MX
2017-06-25,15279726,MX
2017-06-26,16665035,MX
2017-06-27,17267653,MX
2017-06-28,17238965,MX
2017-06-29,17127660,MX
2017-06-30,18604316,MX
2017-07-01,18214550,MX
2017-07-02,15223509,MX
2017-07-03,16866802,MX
2017-07-04,17615813,MX
2017-07-05,17821253,MX
2017-07-06,18165493,MX
2017-07-07,18858243,MX
2017-07-08,18421756,MX
2017-07-09,15484227,MX
2017-07-10,17115247,MX
2017-07-11,17726981,MX
2017-07-12,18018167,MX
2017-07-13,18302603,MX
2017-07-14,18948664,MX
2017-07-15,18880781,MX
2017-07-16,15980427,MX
2017-07-17,17076064,MX
2017-07-18,17821232,MX
2017-07-19,17845800,MX
2017-07-20,18167021,MX
2017-07-21,18794670,MX
2017-07-22,18218518,MX
2017-07-23,15333066,MX
2017-07-24,16662902,MX
2017-07-25,17337250,MX
2017-07-26,17171821,MX
2017-07-27,17677055,MX
2017-07-28,18305637,MX
2017-07-29,18015218,MX
2017-07-30,15485705,MX
2017-07-31,16910685,MX
2017-08-01,17476734,MX
2017-08-02,17564763,MX
2017-08-03,17728755,MX
2017-08-04,18325656,MX
2017-08-05,18106339,MX
2017-08-06,15573127,MX
2017-08-07,16802766,MX
2017-08-08,17054837,MX
2017-08-09,17486680,MX
2017-08-10,17325081,MX
2017-08-11,18372562,MX
2017-08-12,18438856,MX
2017-08-13,16040930,MX
2017-08-14,16941657,MX
2017-08-15,17598426,MX
2017-08-16,17541074,MX
2017-08-17,18002941,MX
2017-08-18,18865666,MX
2017-08-19,18840483,MX
2017-08-20,16324445,MX
2017-08-21,15936592,MX
2017-08-22,17510245,MX
2017-08-23,17761806,MX
2017-08-24,17970373,MX
2017-08-25,18340824,MX
2017-08-26,20000269,MX
2017-08-27,15980697,MX
2017-08-28,16706729,MX
2017-08-29,17626894,MX
2017-08-30,17696153,MX
2017-08-31,17863966,MX
2017-09-01,18484674,MX
2017-09-02,18721161,MX
2017-09-03,16588502,MX
2017-09-04,16808718,MX
2017-09-05,17670748,MX
2017-09-06,17620207,MX
2017-09-07,17900736,MX
2017-09-08,17844866,MX
2017-09-09,18343322,MX
2017-09-10,16091262,MX
2017-09-11,16864519,MX
2017-09-12,17685419,MX
2017-09-13,17692705,MX
2017-09-14,18331920,MX
2017-09-15,19858731,MX
2017-09-16,18803769,MX
2017-09-17,15526874,MX
2017-09-18,16949460,MX
2017-09-19,15674740,MX
2017-09-20,13821636,MX
2017-09-21,15368996,MX
2017-09-22,17500150,MX
2017-09-23,18112051,MX
2017-09-24,16249369,MX
2017-09-25,16143067,MX
2017-09-26,16941796,MX
2017-09-27,17182534,MX
2017-09-28,17231387,MX
2017-09-29,18265283,MX
2017-09-30,17808581,MX
2017-10-01,15456562,MX
2017-10-02,15985897,MX
2017-10-03,16942271,MX
2017-10-04,16849994,MX
2017-10-05,17018676,MX
2017-10-06,17967832,MX
2017-10-07,18405998,MX
2017-10-08,15697488,MX
2017-10-09,16008061,MX
2017-10-10,16819553,MX
2017-10-11,16502287,MX
2017-10-12,16967082,MX
2017-10-13,17730650,MX
2017-10-14,18371415,MX
2017-10-15,15760216,MX
2017-10-16,15979237,MX
2017-10-17,16742952,MX
2017-10-18,17090384,MX
2017-10-19,17281333,MX
2017-10-20,18275606,MX
2017-10-21,18603296,MX
2017-10-22,15750291,MX
2017-10-23,16050753,MX
2017-10-24,16947773,MX
2017-10-25,16911994,MX
2017-10-26,17105569,MX
2017-10-27,18357805,MX
2017-10-28,17958639,MX
2017-10-29,15001531,MX
2017-10-30,15679592,MX
2017-10-31,16929482,MX
2017-11-01,17354920,MX
2017-11-02,16975709,MX
2017-11-03,17902721,MX
2017-11-04,18602602,MX
2017-11-05,16027800,MX
